GUIDELINES	TESTMETHOD	POTENCY	ORG_CODE	BREAKPOINT_TYPE	HOST	SITE_INF	REF_TABLE	REF_SEQ	WHON5_CODE	WHON5_TEST	DISK_R	DISK_I	DISK_S	MIC_S	MIC_R
EUCST16	Disk	10	PS-	Human	Human		Pseudo	54.00	DOR	DOR_ED10	21	22-24	25		
EUCST16	Disk	10	PS-	Human	Human		Pseudo	55.00	IPM	IPM_ED10	16	17-19	20		
EUCST16	Disk	10	PS-	Human	Human		Pseudo	56.00	MEM	MEM_ED10	17	18-23	24		
EUCST16	Disk	30	PS-	Human	Human		Pseudo	57.00	ATM	ATM_ED30	15	16-49	50		
EUCST16	Disk	5	PS-	Human	Human		Pseudo	58.00	CIP	CIP_ED5	21	22-24	25		
EUCST16	Disk	5	PS-	Human	Human		Pseudo	59.00	LVX	LVX_ED5	16	17-19	20		
EUCST16	Disk	30	PS-	Human	Human		Pseudo	60.00	AMK	AMK_ED30	14	15-17	18		
EUCST16	Disk	10	PS-	Human	Human		Pseudo	61.00	GEN	GEN_ED10	14	-	15		
EUCST16	Disk	10	PS-	Human	Human		Pseudo	62.00	NET	NET_ED10	11	-	12		
EUCST16	Disk	10	PS-	Human	Human		Pseudo	63.00	TOB	TOB_ED10	15	-	16		
EUCST16	Disk	1.25ug/23.75ug	pma	Human	Human		Stenotrophomonas maltophilia	65.00	SXT	SXT_ED1_2	15	-	16		
EUCST16	Disk	10	AC-	Human	Human		Acinetobacter spp.	66.00	DOR	DOR_ED10	19	20-22	23		
EUCST16	Disk	10	AC-	Human	Human		Acinetobacter spp.	67.00	IPM	IPM_ED10	16	17-22	23		
EUCST16	Disk	10	AC-	Human	Human		Acinetobacter spp.	68.00	MEM	MEM_ED10	14	15-20	21		
EUCST16	Disk	5	AC-	Human	Human		Acinetobacter spp.	69.00	CIP	CIP_ED5	20	-	21		
EUCST16	Disk	5	AC-	Human	Human		Acinetobacter spp.	70.00	LVX	LVX_ED5	17	18-20	21		
EUCST16	Disk	30	AC-	Human	Human		Acinetobacter spp.	71.00	AMK	AMK_ED30	14	15-17	18		
EUCST16	Disk	10	AC-	Human	Human		Acinetobacter spp.	72.00	GEN	GEN_ED10	16	-	17		
EUCST16	Disk	10	AC-	Human	Human		Acinetobacter spp.	73.00	NET	NET_ED10	15	-	16		
EUCST16	Disk	10	AC-	Human	Human		Acinetobacter spp.	74.00	TOB	TOB_ED10	16	-	17		
EUCST16	Disk	1.25ug/23.75ug	AC-	Human	Human		Acinetobacter spp.	76.00	SXT	SXT_ED1_2	12	13-15	16		
EUCST16	Disk	1 unit	sau	Human	Human		Staphs	77.00	PEN	PEN_ED1	25	-	26		
EUCST16	Disk	1 unit	slu	Human	Human		Staphs	78.00	PEN	PEN_ED1	25	-	26		
EUCST16	Disk	2	sap	Human	Human		Staphs	79.00	AMP	AMP_ED2	17	-	18		
EUCST16	Disk	30	STA	Human	Human	Screen	Staphs	80.00	FOX	FOX_ED30	21	-	22		
EUCST16	Disk	30	SCN	Human	Human	Screen	Staphs	81.00	FOX	FOX_ED30	24	-	25		
EUCST16	Disk	30	psd	Human	Human	Screen	Staphs	82.00	FOX	FOX_ED30	34	35-34	35		
EUCST16	Disk	5	sau	Human	Human		Staphs	83.00	CPT	CPT_ED5	19	-	20		
EUCST16	Disk	5	STA	Human	Human		Staphs	84.00	CIP	CIP_ED5	19	-	20		
EUCST16	Disk	5	STA	Human	Human		Staphs	85.00	LVX	LVX_ED5	18	19-21	22		
EUCST16	Disk	5	STA	Human	Human		Staphs	86.00	MFX	MFX_ED5	20	21-23	24		
EUCST16	Disk	10	STA	Human	Human	Screen	Staphs	87.00	NOR	NOR_ED10			17		
EUCST16	Disk	5	STA	Human	Human		Staphs	88.00	OFX	OFX_ED5	19	-	20		
EUCST16	Disk	30	sau	Human	Human		Staphs	89.00	AMK	AMK_ED30	15	16-17	18		
EUCST16	Disk	30	SCN	Human	Human		Staphs	90.00	AMK	AMK_ED30	18	19-21	22		
EUCST16	Disk	10	sau	Human	Human		Staphs	91.00	GEN	GEN_ED10	17	-	18		
EUCST16	Disk	10	SCN	Human	Human		Staphs	92.00	GEN	GEN_ED10	21	-	22		
EUCST16	Disk	10	sau	Human	Human		Staphs	93.00	NET	NET_ED10	17	-	18		
EUCST16	Disk	10	SCN	Human	Human		Staphs	94.00	NET	NET_ED10	21	-	22		
EUCST16	Disk	10	sau	Human	Human		Staphs	95.00	TOB	TOB_ED10	17	-	18		
EUCST16	Disk	10	SCN	Human	Human		Staphs	96.00	TOB	TOB_ED10	21	-	22		
EUCST16	Disk	15	STA	Human	Human		Staphs	104.00	ERY	ERY_ED15	17	18-20	21		
EUCST16	Disk	2	STA	Human	Human		Staphs	106.00	CLI	CLI_ED2	18	19-21	22		
EUCST16	Disk	15	STA	Human	Human		Staphs	107.00	QDA	QDA_ED15	17	18-20	21		
EUCST16	Disk	30	STA	Human	Human		Staphs	109.00	MNO	MNO_ED30	19	20-22	23		
EUCST16	Disk	30	STA	Human	Human		Staphs	110.00	TCY	TCY_ED30	18	19-21	22		
EUCST16	Disk	15	STA	Human	Human		Staphs	111.00	TGC	TGC_ED15	17	-	18		
EUCST16	Disk	30	STA	Human	Human		Staphs	112.00	CHL	CHL_ED30	17	-	18		
EUCST16	Disk	10	STA	Human	Human		Staphs	115.00	FUS	FUS_ED10	23	-	24		
EUCST16	Disk	10	STA	Human	Human		Staphs	116.00	LNZ	LNZ_ED10	18	-	19		
EUCST16	Disk	200	STA	Human	Human		Staphs	117.00	MUP	MUP_ED200	17	18-29	30		
EUCST16	Disk	100	STA	Human	Human	UTI	Staphs	118.00	NIT	NIT_ED100	12	-	13		
EUCST16	Disk	5	STA	Human	Human		Staphs	119.00	RIF	RIF_ED5	22	23-25	26		
EUCST16	Disk	5	STA	Human	Human	UTI	Staphs	120.00	TMP	TMP_ED5	13	14-16	17		
EUCST16	Disk	1.25ug/23.75ug	STA	Human	Human		Staphs	121.00	SXT	SXT_ED1_2	13	14-16	17		
EUCST16	Disk	2	ENT	Human	Human		Enterococcus	122.00	AMP	AMP_ED2	7	8-9	10		
EUCST16	Disk	10	ENT	Human	Human		Enterococcus	126.00	IPM	IPM_ED10	17	18-20	21		
EUCST16	Disk	10	ENT	Human	Human	Screen	Enterococcus	129.00	NOR	NOR_ED10	11	-	12		
EUCST16	Disk	30	ENT	Human	Human		Enterococcus	130.00	TEC	TEC_ED30	15	-	16		
EUCST16	Disk	5	ENT	Human	Human		Enterococcus	131.00	VAN	VAN_ED5	11	-	12		
EUCST16	Disk	15	ENT	Human	Human		Enterococcus	132.00	QDA	QDA_ED15	19	20-21	22		
EUCST16	Disk	15	ENT	Human	Human		Enterococcus	133.00	TGC	TGC_ED15	14	15-17	18		
EUCST16	Disk	10	ENT	Human	Human		Enterococcus	134.00	LNZ	LNZ_ED10	18	-	19		
EUCST16	Disk	100	efa	Human	Human	UTI	Enterococcus	135.00	NIT	NIT_ED100	14	-	15		
EUCST16	Disk	5	ENT	Human	Human	UTI	Enterococcus	136.00	TMP	TMP_ED5	20	21-49	50		
EUCST16	Disk	1.25ug/23.75ug	ENT	Human	Human		Enterococcus	137.00	SXT	SXT_ED1_2	20	21-49	50		
EUCST16	Disk	1 unit	STR	Human	Human		Strep A, B, C, G	138.00	PEN	PEN_ED1	17	-	18		
EUCST16	Disk	5	STR	Human	Human		Strep A, B, C, G	139.00	LVX	LVX_ED5	14	15-17	18		
EUCST16	Disk	5	STR	Human	Human		Strep A, B, C, G	140.00	MFX	MFX_ED5	14	15-17	18		
EUCST16	Disk	10	STR	Human	Human	Screen	Strep A, B, C, G	141.00	NOR	NOR_ED10			12		
EUCST16	Disk	30	STR	Human	Human		Strep A, B, C, G	142.00	TEC	TEC_ED30	14	-	15		
EUCST16	Disk	5	STR	Human	Human		Strep A, B, C, G	143.00	VAN	VAN_ED5	12	-	13		
EUCST16	Disk	15	STR	Human	Human		Strep A, B, C, G	146.00	ERY	ERY_ED15	17	18-20	21		
EUCST16	Disk	15	STR	Human	Human		Strep A, B, C, G	148.00	TLT	TLT_ED15	16	17-19	20		
EUCST16	Disk	2	STR	Human	Human		Strep A, B, C, G	149.00	CLI	CLI_ED2	16	-	17		
EUCST16	Disk	30	STR	Human	Human		Strep A, B, C, G	151.00	MNO	MNO_ED30	19	20-22	23		
EUCST16	Disk	30	STR	Human	Human		Strep A, B, C, G	152.00	TCY	TCY_ED30	19	20-22	23		
CLSI16	DISK	30ug	pae	Human	Human		Table 2B-1	6.00	FEP	FEP_ND30	14	15-17	18		
CLSI16	DISK	15ug	spn	Human	Human		Table 2G	27.00	DIR	DIR_ND15	13	14-17	18		
CLSI16	DISK	5ug	pae	Human	Human		Table 2B-1	23.00	GAT	GAT_ND5	14	15-17	18		
CLSI16	DISK	15ug	SVI	Human	Human		Table 2H-2	14.00	DIR	DIR_ND15	13	14-17	18		
CLSI16	DISK	10ug	pae	Human	Human		Table 2B-1	14.00	GEN	GEN_ND10	12	13-14	15		
CLSI16	DISK	10ug	HA-	Human	Human		Table 2E	26.00	DOR	DOR_ND10		-	16		
CLSI16	DISK	10ug	pae	Human	Human		Table 2B-1	9.00	IPM	IPM_ND10	15	16-18	19		
CLSI16	DISK	10ug	pae	Human	Human		Table 2B-1	20.00	LOM	LOM_ND10	18	19-21	22		
CLSI16	DISK	5ug	pae	Human	Human		Table 2B-1	19.00	LVX	LVX_ND5	13	14-16	17		
CLSI16	DISK	15ug	STR	Human	Human		Table 2H-1	13.00	CLR	CLR_ND15	16	17-20	21		
CLSI16	DISK	10ug	pae	Human	Human		Table 2B-1	10.00	MEM	MEM_ND10	15	16-18	19		
CLSI16	DISK	30ug	AC-	Human	Human		Table 2B-2	20.00	DOX	DOX_ND30	9	10-12	13		
CLSI16	DISK	30ug	ENT	Human	Human		Table 2D	8.00	DOX	DOX_ND30	12	13-15	16		
CLSI16	DISK	30ug	pae	Human	Human		Table 2B-1	17.00	NET	NET_ND30	12	13-14	15		
CLSI16	DISK	30ug	STA	Human	Human		Table 2C	49.00	DOX	DOX_ND30	12	13-15	16		
CLSI16	DISK	5ug	hso	Human	Human		Vet Table		ENR	ENR_ND5	16	17-20	21		
CLSI16	DISK	5ug	pam	Human	Human		Vet Table		ENR	ENR_ND5	16	17-20	21		
CLSI16	DISK	5ug	phe	Human	Human		Vet Table		ENR	ENR_ND5	16	17-20	21		
CLSI16	DISK	10ug	ngo	Human	Human		Table 2F	17.00	ENX	ENX_ND10	31	32-35	36		
CLSI16	DISK	10ug	pae	Human	Human		Table 2B-1	22.00	NOR	NOR_ND10	12	13-16	17		
CLSI16	DISK	5ug	pae	Human	Human		Table 2B-1	21.00	OFX	OFX_ND5	12	13-15	16		
CLSI16	DISK	100ug	pae	Human	Human		Table 2B-1	1.00	PIP	PIP_ND100	14	15-20	21		
CLSI16	DISK	15ug	spn	Human	Human		Table 2G	23.00	ERY	ERY_ND15	15	16-20	21		
CLSI16	DISK	15ug	STR	Human	Human		Table 2H-1	14.00	DIR	DIR_ND15	13	14-17	18		
CLSI16	DISK	15ug	SVI	Human	Human		Table 2H-2	11.00	ERY	ERY_ND15	15	16-20	21		
CLSI16	DISK	300ug	pae	Human	Human		Table 2B-1	12.00	POL	POL_ND300	11	-	12		
CLSI16	DISK	75ug	pae	Human	Human		Table 2B-1	4.00	TCC	TCC_ND75	15	16-23	24		
CLSI16	DISK	10ug	AC-	Human	Human		Table 2B-2		ETP	ETP_ND10					
CLSI16	DISK	10ug	AER	Human	Human		M45 Table 2		ETP	ETP_ND10	15	16-18	19		
CLSI16	DISK	10ug	HA-	Human	Human		Table 2E	24.00	ETP	ETP_ND10		-	19		
EUCST16	Disk	15	STR	Human	Human		Strep A, B, C, G	153.00	TGC	TGC_ED15	15	16-18	19		
EUCST16	Disk	30	STR	Human	Human		Strep A, B, C, G	154.00	CHL	CHL_ED30	18	-	19		
EUCST16	Disk	10	STR	Human	Human		Strep A, B, C, G	156.00	LNZ	LNZ_ED10	15	16-18	19		
EUCST16	Disk	100	bsb	Human	Human	UTI	Strep A, B, C, G	157.00	NIT	NIT_ED100	14	-	15		
EUCST16	Disk	5	STR	Human	Human		Strep A, B, C, G	158.00	RIF	RIF_ED5	14	15-20	21		
EUCST16	Disk	1.25ug/23.75ug	STR	Human	Human		Strep A, B, C, G	160.00	SXT	SXT_ED1_2	14	15-17	18		
EUCST16	Disk	1	spn	Human	Human	Screen	Pneumo	164.00	OXA	OXA_ED1			20		
EUCST16	Disk	30	spn	Human	Human		Pneumo	165.00	CFC	CFC_ED30	27	28-49	50		
EUCST16	Disk	5	spn	Human	Human		Pneumo	178.00	CIP	CIP_ED5	15	16-49	50		
EUCST16	Disk	5	spn	Human	Human		Pneumo	179.00	LVX	LVX_ED5	16	-	17		
EUCST16	Disk	5	spn	Human	Human		Pneumo	180.00	MFX	MFX_ED5	21	-	22		
EUCST16	Disk	10	spn	Human	Human	Screen	Pneumo	181.00	NOR	NOR_ED10			12		
EUCST16	Disk	5	spn	Human	Human		Pneumo	182.00	OFX	OFX_ED5	12	13-49	50		
EUCST16	Disk	30	spn	Human	Human		Pneumo	183.00	TEC	TEC_ED30	16	-	17		
EUCST16	Disk	5	spn	Human	Human		Pneumo	184.00	VAN	VAN_ED5	15	-	16		
EUCST16	Disk	15	spn	Human	Human		Pneumo	187.00	ERY	ERY_ED15	18	19-21	22		
EUCST16	Disk	15	spn	Human	Human		Pneumo	189.00	TLT	TLT_ED15	19	20-22	23		
EUCST16	Disk	2	spn	Human	Human		Pneumo	190.00	CLI	CLI_ED2	18	-	19		
EUCST16	Disk	30	spn	Human	Human		Pneumo	192.00	MNO	MNO_ED30	20	21-23	24		
EUCST16	Disk	30	spn	Human	Human		Pneumo	193.00	TCY	TCY_ED30	21	22-24	25		
EUCST16	Disk	30	spn	Human	Human		Pneumo	194.00	CHL	CHL_ED30	20	-	21		
EUCST16	Disk	10	spn	Human	Human		Pneumo	195.00	LNZ	LNZ_ED10	18	19-21	22		
EUCST16	Disk	5	spn	Human	Human		Pneumo	196.00	RIF	RIF_ED5	16	17-21	22		
EUCST16	Disk	1.25ug/23.75ug	spn	Human	Human		Pneumo	197.00	SXT	SXT_ED1_2	14	15-17	18		
EUCST16	Disk	1 unit	SVI	Human	Human		Viridans strept	198.00	PEN	PEN_ED1	11	12-17	18		
EUCST16	Disk	1 unit	SVI	Human	Human	Screen	Viridans strept	199.00	PEN	PEN_ED1			18		
EUCST16	Disk	2	SVI	Human	Human		Viridans strept	200.00	AMP	AMP_ED2	14	15-20	21		
EUCST16	Disk	30	SVI	Human	Human		Viridans strept	203.00	FEP	FEP_ED30	24	-	25		
EUCST16	Disk	5	SVI	Human	Human		Viridans strept	204.00	CTX	CTX_ED5	22	-	23		
EUCST16	Disk	30	SVI	Human	Human		Viridans strept	205.00	CRO	CRO_ED30	26	27-26	27		
EUCST16	Disk	30	SVI	Human	Human		Viridans strept	206.00	CXM	CXM_ED30	25	-	26		
EUCST16	Disk	30	SVI	Human	Human		Viridans strept	211.00	TEC	TEC_ED30	15	-	16		
EUCST16	Disk	5	SVI	Human	Human		Viridans strept	212.00	VAN	VAN_ED5	14	-	15		
EUCST16	Disk	2	SVI	Human	Human		Viridans strept	213.00	CLI	CLI_ED2	18	-	19		
EUCST16	Disk	1 unit	HIN	Human	Human	Screen	H. influenzae	214.00	PEN	PEN_ED1			12		
EUCST16	Disk	2	HIN	Human	Human		H. influenzae	215.00	AMP	AMP_ED2	15	-	16		
EUCST16	Disk	2-1	HIN	Human	Human		H. influenzae	218.00	AMC	AMC_ED2	14	-	15		
EUCST16	Disk	30	HIN	Human	Human		H. influenzae	219.00	FEP	FEP_ED30	26	27-26	27		
EUCST16	Disk	5	HIN	Human	Human		H. influenzae	220.00	FIX	FIX_ED5	24	-	25		
EUCST16	Disk	5	HIN	Human	Human		H. influenzae	221.00	CTX	CTX_ED5	25	-	26		
EUCST16	Disk	10	HIN	Human	Human		H. influenzae	222.00	CPD	CPD_ED10	22	23-25	26		
EUCST16	Disk	30	HIN	Human	Human		H. influenzae	224.00	CTB	CTB_ED30	24	-	25		
EUCST16	Disk	30	HIN	Human	Human		H. influenzae	225.00	CRO	CRO_ED30	29	30-29	30		
EUCST16	Disk	30	HIN	Human	Human	IV	H. influenzae	226.00	CXM	CXM_ED30	24	25-25	26		
CLSI16	MIC		AC-	Human	Human		Table 2B-2	17.00	AMK	AMK_NM				16	64
CLSI16	MIC		NFR	Human	Human		Table 2B-5	21.00	AMK	AMK_NM				16	64
CLSI16	MIC		pae	Human	Human		Table 2B-1	16.00	AMK	AMK_NM				16	64
CLSI16	MIC		STA	Human	Human		Table 2C	39.00	AMK	AMK_NM				16	64
EUCST16	MIC		cal	Human	Human		Candida	2.00	ANI	ANI_EM				0.032	0.06
CLSI16	MIC		AGT	Human	Human		M45 Table 7		AMP	AMP_NM				1	4
CLSI16	MIC		ANA	Human	Human		Table 2J	2.00	AMP	AMP_NM				0.5	2
CLSI16	MIC		ban	Human	Human		M45 Table 16		AMP	AMP_NM					
CLSI16	MIC		BCS	Human	Human		M45 Table 3		AMP	AMP_NM				0.25	0.5
CLSI16	MIC		CAR	Human	Human		M45 Table 7		AMP	AMP_NM				1	4
CLSI16	MIC		EIK	Human	Human		M45 Table 7		AMP	AMP_NM				1	4
CLSI16	MIC		ENT	Human	Human		Table 2D	2.00	AMP	AMP_NM				8	16
CLSI16	MIC		erh	Human	Human		M45 Table 6		AMP	AMP_NM				0.25	
CLSI16	MIC		GCT	Human	Human		M45 Table 1		AMP	AMP_NM				0.25	8
CLSI16	MIC		HA-	Human	Human		Table 2E	1.00	AMP	AMP_NM				1	4
CLSI16	MIC		LAC	Human	Human		M45 Table 9		AMP	AMP_NM				8	
CLSI16	MIC		LEU	Human	Human		M45 Table 10		AMP	AMP_NM				8	
CLSI16	MIC		lmo	Human	Human		M45 Table 11		AMP	AMP_NM				2	
CLSI16	MIC		nme	Human	Human		Table 2I	2.00	AMP	AMP_NM				0.125	2
CLSI16	MIC		PAS	Human	Human		M45 Table 13		AMP	AMP_NM				0.5	
CLSI16	MIC		PED	Human	Human		M45 Table 14		AMP	AMP_NM				8	
CLSI16	MIC		snv	Human	Human		M45 Table 1		AMP	AMP_NM				0.25	8
CLSI16	MIC		spn	Human	Human		Table 2G		AMP	AMP_NM					
CLSI16	MIC		STR	Human	Human		Table 2H-1	2.00	AMP	AMP_NM				0.25	
CLSI16	MIC		SVI	Human	Human		Table 2H-2	2.00	AMP	AMP_NM				0.25	8
CLSI16	MIC		STA	Human	Human		Table 2C	4.00	AMP	AMP_NM				0.25	0.5
CLSI16	MIC		PAS	Human	Human		M45 Table 13		AMX	AMX_NM				0.5	
CLSI16	MIC		spn	Human	Human	Non-meningitis	Table 2G	5.00	AMX	AMX_NM				2	8
CLSI16	MIC		STR	Human	Human		Table 2H-1		AMX	AMX_NM					
CLSI16	MIC		NFR	Human	Human		Table 2B-5	14.00	ATM	ATM_ND30					
CLSI16	MIC		AER	Human	Human		M45 Table 2		ATM	ATM_NM				4	16
CLSI16	MIC		HA-	Human	Human		Table 2E	22.00	ATM	ATM_NM				2	
CLSI16	MIC		PLE	Human	Human		M45 Table 2		ATM	ATM_NM				4	16
CLSI16	MIC		NFR	Human	Human		Table 2B-5	14.00	ATM	ATM_NM				8	32
CLSI16	MIC		pae	Human	Human		Table 2B-1	7.00	ATM	ATM_NM				8	32
CLSI16	MIC		AGT	Human	Human		M45 Table 7		AZM	AZM_NM				4	
CLSI16	MIC		bca	Human	Human		M45 Table 12		AZM	AZM_NM				0.25	
CLSI16	MIC		CAR	Human	Human		M45 Table 7		AZM	AZM_NM				4	
CLSI16	MIC		EIK	Human	Human		M45 Table 7		AZM	AZM_NM				4	
CLSI16	MIC		HA-	Human	Human		Table 2E	27.00	AZM	AZM_NM				4	
CLSI16	MIC		KIN	Human	Human		M45 Table 7		AZM	AZM_NM				4	
CLSI16	MIC		nme	Human	Human		Table 2I	6.00	AZM	AZM_NM				2	
CLSI16	MIC		PAS	Human	Human		M45 Table 13		AZM	AZM_NM				1	
CLSI16	MIC		spn	Human	Human		Table 2G	28.00	AZM	AZM_NM				0.5	2
CLSI16	MIC		STR	Human	Human		Table 2H-1	12.00	AZM	AZM_NM				0.5	2
CLSI16	MIC		SVI	Human	Human		Table 2H-2	12.00	AZM	AZM_NM				0.5	2
CLSI16	MIC		STA	Human	Human		Table 2C	43.00	AZM	AZM_NM				2	8
CLSI16	MIC		HA-	Human	Human		Table 2E	21.00	CAT	CAT_NM				4	16
CLSI16	MIC		ngo	Human	Human		Table 2F	13.00	CAT	CAT_NM				0.5	
CLSI16	MIC		NFR	Human	Human		Table 2B-5	7.00	CAZ	CAZ_ND30					
CLSI16	MIC		AER	Human	Human		M45 Table 2		CAZ	CAZ_NM				4	16
CLSI16	MIC		ban	Human	Human		M45 Table 16		CAZ	CAZ_NM					
CLSI16	MIC		bca	Human	Human		M45 Table 12		CAZ	CAZ_NM				2	
CLSI16	MIC		BCS	Human	Human		M45 Table 3		CAZ	CAZ_NM				8	32
CLSI16	MIC		bma	Human	Human		M45 Table 16		CAZ	CAZ_NM				8	32
CLSI16	MIC		HA-	Human	Human		Table 2E	6.00	CAZ	CAZ_NM				2	
CLSI16	MIC		ngo	Human	Human		Table 2F	9.00	CAZ	CAZ_NM				0.5	
CLSI16	MIC		PLE	Human	Human		M45 Table 2		CAZ	CAZ_NM				4	16
CLSI16	MIC		ppm	Human	Human		M45 Table 16		CAZ	CAZ_NM				8	32
CLSI16	MIC		AC-	Human	Human		Table 2B-2	7.00	CAZ	CAZ_NM				8	32
CLSI16	MIC		NFR	Human	Human		Table 2B-5	7.00	CAZ	CAZ_NM				8	32
CLSI16	MIC		pae	Human	Human		Table 2B-1	5.00	CAZ	CAZ_NM				8	32
CLSI16	MIC		pce	Human	Human		Table 2B-3	1.00	CAZ	CAZ_NM				8	32
CLSI16	MIC		pma	Human	Human		Table 2B-4	2.00	CAZ	CAZ_NM				8	32
CLSI16	MIC		STA	Human	Human		Table 2C	19.00	CAZ	CAZ_NM				8	32
CLSI16	MIC		HA-	Human	Human		Table 2E	15.00	CDR	CDR_NM				1	
CLSI16	MIC		spn	Human	Human		Table 2G	17.00	CDR	CDR_NM				0.5	2
CLSI16	MIC		STA	Human	Human		Table 2C	26.00	CDR	CDR_NM				1	4
CLSI16	MIC		HA-	Human	Human		Table 2E	13.00	CEC	CEC_NM				8	32
CLSI16	MIC		spn	Human	Human		Table 2G	16.00	CEC	CEC_NM				1	4
CLSI16	MIC		STA	Human	Human		Table 2C	25.00	CEC	CEC_NM				8	32
CLSI16	MIC		STA	Human	Human		Table 2C	23.00	CEP	CEP_NM				8	32
CLSI16	MIC		bca	Human	Human		M45 Table 12		CFC	CFC_NM				8	32
CLSI16	MIC		hin	Human	Human		Table 2E		CPT	CPT_NM				0.5	
CLSI16	MIC		HA-	Human	Human		Table 2E	16.00	CFM	CFM_NM				1	
CLSI16	MIC		ngo	Human	Human		Table 2F	11.00	CFM	CFM_NM				0.25	
CLSI16	MIC		NFR	Human	Human		Table 2B-5	11.00	CFP	CFP_NM					
CLSI16	MIC		ANA	Human	Human		Table 2J	15.00	CFP	CFP_NM				16	64
CLSI16	MIC		NFR	Human	Human		Table 2B-5	11.00	CFP	CFP_NM				16	64
CLSI16	MIC		STA	Human	Human		Table 2C	16.00	CFP	CFP_NM				16	64
CLSI16	MIC		NFR	Human	Human		Table 2B-5	36.00	CHL	CHL_ND30					
EUCST16	MIC		cal	Human	Human		Candida	5.00	POS	POS_EM				0.064	0.12
CLSI16	MIC		AER	Human	Human		M45 Table 2		CHL	CHL_NM				8	32
CLSI16	MIC		AGT	Human	Human		M45 Table 7		CHL	CHL_NM				4	16
CLSI16	MIC		ANA	Human	Human		Table 2J	24.00	CHL	CHL_NM				8	32
CLSI16	MIC		ban	Human	Human		M45 Table 16		CHL	CHL_NM					
CLSI16	MIC		bca	Human	Human		M45 Table 12		CHL	CHL_NM				2	8
CLSI16	MIC		BCS	Human	Human		M45 Table 3		CHL	CHL_NM				8	32
CLSI16	MIC		CAR	Human	Human		M45 Table 7		CHL	CHL_NM				4	16
CLSI16	MIC		EIK	Human	Human		M45 Table 7		CHL	CHL_NM				4	16
CLSI16	MIC		ftu	Human	Human		M45 Table 16		CHL	CHL_NM				8	
CLSI16	MIC		GCT	Human	Human		M45 Table 1		CHL	CHL_NM				4	8
CLSI16	MIC		HA-	Human	Human		Table 2E	43.00	CHL	CHL_NM				2	8
CLSI16	MIC		KIN	Human	Human		M45 Table 7		CHL	CHL_NM				4	16
CLSI16	MIC		LEU	Human	Human		M45 Table 10		CHL	CHL_NM				8	32
CLSI16	MIC		nme	Human	Human		Table 2I	14.00	CHL	CHL_NM				2	8
CLSI16	MIC		PAS	Human	Human		M45 Table 13		CHL	CHL_NM				2	
CLSI16	MIC		PED	Human	Human		M45 Table 14		CHL	CHL_NM				8	32
CLSI16	MIC		PLE	Human	Human		M45 Table 2		CHL	CHL_NM				8	32
CLSI16	MIC		snv	Human	Human		M45 Table 1		CHL	CHL_NM				4	8
CLSI16	MIC		spn	Human	Human	Non-meningitis	Table 2G		CPT	CPT_NM				0.5	
CLSI16	MIC		spn	Human	Human		Table 2G	41.00	CHL	CHL_NM				4	8
CLSI16	MIC		STR	Human	Human		Table 2H-1	21.00	CHL	CHL_NM				4	16
CLSI16	MIC		SVI	Human	Human		Table 2H-2	21.00	CHL	CHL_NM				4	16
CLSI16	MIC		yep	Human	Human		M45 Table 16	3.00	CHL	CHL_NM				8	32
CLSI16	MIC		ENT	Human	Human		Table 2D	17.00	CHL	CHL_NM				8	32
CLSI16	MIC		NFR	Human	Human		Table 2B-5	36.00	CHL	CHL_NM				8	32
CLSI16	MIC		pce	Human	Human		Table 2B-3	7.00	CHL	CHL_NM				8	32
CLSI16	MIC		pma	Human	Human		Table 2B-4	6.00	CHL	CHL_NM				8	32
CLSI16	MIC		STA	Human	Human		Table 2C	69.00	CHL	CHL_NM				8	32
CLSI16	MIC		HA-	Human	Human		Table 2E	9.00	CID	CID_NM				4	16
CLSI16	MIC		STA	Human	Human		Table 2C	15.00	CID	CID_NM				8	32
CLSI16	MIC		NFR	Human	Human		Table 2B-5	26.00	CIP	CIP_ND5					
EUCST16	MIC		cgl	Human	Human		Candida	10.00	MIF	MIF_EM				0.032	0.06
CLSI16	MIC		AER	Human	Human		M45 Table 2		CIP	CIP_NM				1	4
CLSI16	MIC		AGT	Human	Human		M45 Table 7		CIP	CIP_NM				1	4
CLSI16	MIC		ban	Human	Human		M45 Table 16		CIP	CIP_NM				0.25	
CLSI16	MIC		bca	Human	Human		M45 Table 12		CIP	CIP_NM				1	
CLSI16	MIC		BCS	Human	Human		M45 Table 3		CIP	CIP_NM				1	4
CLSI16	MIC		CAM	Human	Human		M45 Table 3		CIP	CIP_NM				1	4
CLSI16	MIC		CAR	Human	Human		M45 Table 7		CIP	CIP_NM				1	4
CLSI16	MIC		COF	Human	Human		M45 Table 5		CIP	CIP_NM				1	4
CLSI16	MIC		EIK	Human	Human		M45 Table 7		CIP	CIP_NM				1	4
CLSI16	MIC		erh	Human	Human		M45 Table 6		CIP	CIP_NM				1	
CLSI16	MIC		ftu	Human	Human		M45 Table 16		CIP	CIP_NM				0.5	
CLSI16	MIC		GCT	Human	Human		M45 Table 1		CIP	CIP_NM				1	4
CLSI16	MIC		HA-	Human	Human		Table 2E	31.00	CIP	CIP_NM				1	
CLSI16	MIC		KIN	Human	Human		M45 Table 7		CIP	CIP_NM				1	4
CLSI16	MIC		ngo	Human	Human		Table 2F	15.00	CIP	CIP_NM				0.064	1
